"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"6890","Smallville","N/A","Eternal","2009","8","18","TV-14","Tess tries to kill Davis by blowing up
his truck. However, after he escapes,
she realizes she needs help to destroy
him and turns to Clark. Tess reveals
Davis' secret childhood with the Luthors
and hints that she knows Clark's true
identity. Meanwhile, Davis runs to Chloe
for help.","7.1","The CW","2009-04-02","James Marshall","Brian Peterson - Kelly Souders","0:41:58","09/23/2015","09/23/2015","720","0:41:58","3726","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6891","Smallville","N/A","Stiletto","2009","8","19","TV-14","Lois believes that she needs a big story
to secure her reputation as a star
reporter but the red/blue blur continues
to elude her. However, after Chloe is
mugged, Lois steps in to fend off one of
the attackers and uses the opportunity
to pretend a new superhero, Stiletto,
has come to town and is giving
exclusives to Lois. Clark is concerned
Lois will hurt herself pretending to be
a superhero but after he is captured by
thugs with kryptonite, Lois steps in to
save the day.","7.1","The CW","2009-04-23","Kevin G. Fair","Caroline Dries","0:42:03","09/23/2015","09/23/2015","720","0:42:03","3719","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6892","Smallville","N/A","Beast","2009","8","20","TV-14","Clark discovers that Davis is still
alive and confronts Chloe about
protecting him. Oliver discovers Jimmy
breaking into Chloe’s apartment, but
things get rapidly worse after Davis
jumps from the shadows and attacks both
of them.","6.9","The CW","2009-04-30","Michael Rohl","Genevieve Sparling","0:41:42","09/23/2015","09/23/2015","sd","0:41:42","1173","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6893","Smallville","N/A","Injustice","2009","8","21","TV-14","Chloe returns and begs Clark to kill
Davis, claiming he can no longer keep
the beast under control.  Tess has
assembled a team of meteor freaks,
including Plastique, to track down Davis
so Clark can kill him.  However, things
get out of hand once Tess’ team
discovers she is double-crossing them.","6.8","The CW","2009-05-07","Tom Welling","Al Septien - Turi Meyer","0:41:53","09/23/2015","09/23/2015","720","0:41:53","3734","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6894","Smallville","N/A","Doomsday","2009","8","22","TV-14","Oliver tells Clark he must kill Davis,
as Doomsday is a serious threat and must
be stopped at all costs.  However, Clark
struggles with taking a human life, so
the Green Arrow and his team decide to
take matters into their own hands.  Lois
takes on Tess, but the fight takes a
shocking turn.  Meanwhile, Chloe gets
caught in the middle of Oliver and
Clark’s battle over killing Davis.","6.9","The CW","2009-05-14","Brian Peterson","Kelly Souders","0:42:24","09/23/2015","09/23/2015","sd","0:42:24","1157","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6829","Smallville","N/A","Savior","2009","9","1","TV-14","Clark (Tom Welling) tells Jor-El he’s
ready to start his training, but Jor-El
sends him back to Metropolis to cut ties
with Lois before he can begin.  Chloe
(Allison Mack) is shocked when Lois
(Erica Durance) suddenly reappears after
having been missing for weeks, but Lois
has no recollection of vanishing into
thin air with the Legion ring.  Chloe
begs Clark to use the Legion ring to go
back in time to save Jimmy, but he
refuses, driving a wedge into their
friendship.  Meanwhile, Zod (Callum
Blue) arrives at the Luthor mansion...","7.1","The CW","2009-09-25","Kevin G. Fair","Brian Peterson - Kelly Souders","0:41:38","09/23/2015","09/23/2015","720","0:41:38","3756","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6830","Smallville","N/A","Metallo","2009","9","2","TV-14","After being struck by a truck, John
Corben wakes up alone in an abandoned
apartment as a man-machine with a
Kryptonite heart. Corben realizes he now
has superhuman strength and sets out to
exact revenge on the Red-Blue Blur, who
he perceives to be an irresponsible
vigilante. Against Clark's wishes, Lois
involves herself in the Red-Blue Blur's
investigation, and winds up getting
kidnapped by Corben.","7.4","The CW","2009-10-02","Mairzee Almas","Don Whitehead - Holly Henderson","0:41:32","09/23/2015","09/23/2015","720","0:41:32","3767","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6831","Smallville","N/A","Rabid","2009","9","3","TV-14","Zod and his soldiers release a virus
into the air that turns humans into
zombies.  The only way to stop it is to
make an antidote from the blood of
another Kryptonian.  After Lois is
infected, Chloe pleads with Clark to
donate his blood to stop the epidemic,
even though it risks outing him to Zod.","6.9","The CW","2009-10-09","Michael Rohl","Jordan Hawley","0:41:42","09/23/2015","09/23/2015","720","0:41:42","3686","1280","720","1.78","2","mp3","h264","mkv","24p","N/A","N/A"
"6832","Smallville","N/A","Echo","2009","9","4","TV-14","Tess forces Oliver to come to a Queen
Industries gala to put the Board at
ease, but things go awry when the Toyman
shows up with a bomb and a plan to take
revenge on Oliver. The Toyman tells
Oliver he must confess to murdering Lex
or he will blow the place up. Meanwhile,
as part of his training, Jor-El gives
Clark the ability to hear other people’s
thoughts.","7.1","The CW","2009-10-16","Wayne Rose","Bryan Q. Miller","0:41:46","09/23/2015","09/23/2015","720","0:41:46","3743","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6833","Smallville","N/A","Roulette","2009","9","5","TV-14","Oliver is drugged and kidnapped by a
woman named Victoria AKA Roulette, who
tells Oliver that he’s involved in a
dangerous game and must fight for his
life.  After Victoria shows up dead and
Oliver is arrested by the police, he
turns to Chloe for help.  Meanwhile,
Lois berates Clark for not telling her
about Oliver's suicide attempt.","6.9","The CW","2009-10-23","Kevin Fair","Genevieve Sparling","0:41:33","09/23/2015","09/23/2015","sd","0:41:33","1183","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6834","Smallville","N/A","Crossfire","2009","9","6","TV-14","Oliver tries to help a young street
girl, Mia AKA Speedy, get out of her
dangerous life by offering to train her,
but Mia double crosses him. Lois asks
Clark to help her land a job as an on-
air television host, but the two are
shocked when the station wants to hire
them as a team.","7.2","The CW","2009-10-30","Mike Rohl","Holly Henderson Mike Whitehead","0:41:25","09/23/2015","09/23/2015","sd","0:41:25","1186","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6835","Smallville","N/A","Kandor","2009","9","7","TV-14","Jor-El mysteriously arrives at the Kent
farm searching for his son, Kal-El, but
meets Chloe instead. Convinced the Blur
is Jor-El, Zod enlists Tess’s help in
finding him to force him to reveal the
secret to his powers. Clark realizes
Jor-El is alive and on Earth and races
to find him before Zod does.","7.0","The CW","2009-11-06","Jeannot Szwarc","Turi Meyer - Al Septien","0:41:37","09/23/2015","09/23/2015","720","0:41:37","3755","1280","720","1.78","6","ac3","h264","mkv","24p","N/A","N/A"
"6836","Smallville","N/A","Idol","2009","9","8","TV-14","DC Comics’ “The Wonder Twins” Zan and
Jayna show up in Metropolis to help The
Blur fight crime but end up botching
several rescues, landing Clark in hot
water with the District Attorney’s
office.","7.4","The CW","2009-11-13","Glenn Winter","Ann Coffel Saunders","0:41:21","09/23/2015","09/23/2015","sd","0:41:21","1183","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6837","Smallville","N/A","Pandora","2009","9","9","TV-14","Tess kidnaps Lois to find out where Lois
went after she disappeared for weeks.
Lois's memory of the future depicts a
Metropolis under Zod's rule and Clark
powerless under the red sun, while Chloe
forms a resistance group with Oliver.
After learning of these future events,
Clark makes an important decision about
Zod.","7.7","The CW","2009-11-20","Morgan Beggs","Andrew Landis - Julia Swift","0:41:39","09/23/2015","09/23/2015","sd","0:41:39","1175","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6838","Smallville","N/A","Disciple","2010","9","10","TV-14","Oliver's past comes back to haunt him in
the form of The Dark Archer, Oliver's
former teacher, who seeks revenge on his
student by taking aim at Lois and Chloe.
Oliver faces down The Dark Archer after
his former mentor kidnaps Mia AKA
""Speedy"" but is pushed to his limit and
Clark races to stop him from making
another deadly mistake.","6.9","The CW","2010-01-29","Mairzee Almas","Jordan Hawley","0:41:50","09/23/2015","09/23/2015","sd","0:41:50","1169","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6839","Smallville","N/A","Absolute Justice","2010","9","11","TV-14","A man named Sylvester Pemberton tracks
down Chloe and tells her he knows about
her team of superheroes and needs their
help. However, before he can explain who
he is, he is attacked and killed by
Icicle. Clark and Chloe's investigation
leads Clark to the former headquarters
of the Justice Society of America where
he meets up with Nelson AKA Dr. Fate,
Carter Hall AKA Hawkman and Courtney AKA
Star Girl. Courtney pleads with Hawkman
and Dr. Fate to help her catch the
killer that is targeting their group but
they are reluctant to resume their
duties as superheroes. Clark, John
Jones, Green Arrow and Chloe team up to
help the JSA stop Icicle before he
murders another member of the group.
Meanwhile, Lois receives a package from
a mysterious agency called Checkmate,
run by Amanda Waller.","7.7","The CW","2010-02-05","Glen Winter - Tom Welling","Geoff Johns","1:23:07","09/23/2015","09/23/2015","sd","1:23:07","1179","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6840","Smallville","N/A","Warrior","2010","9","12","TV-14","Clark meets Zatanna at a comic book
convention, where she tells him her
father charmed a copy of the comic book
""Warrior Angel"" and it holds magical
powers. A young man named Stephen steals
the comic book and develops super
powers, transforming himself into
Warrior Angel and saving Chloe from a
horrible accident.","7.3","The CW","2010-02-12","Allison Mack","Bryan Q. Miller","0:41:43","09/23/2015","09/23/2015","sd","0:41:43","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6841","Smallville","N/A","Persuasion","2010","9","13","TV-14","It is Valentine’s Day and while Clark is
out on a date with Lois, he unknowingly
becomes infected by gemstone kryptonite,
which has magical wish-fulfilling
properties. Clark mentions to Lois that
he wishes they had a more traditional
relationship,so Lois quits the Daily
Planet, moves in with Clark and starts
planning their wedding. Still unaware of
his new power, Clark also casually tells
Chloe he wishes she would spend more
time watching out for him, so an
infected Chloe takes his wish to heart
and sets her sights on a new target –
Lois.","7.2","The CW","2010-02-19","Christopher Petry","Anne Cofell Saunders","0:41:53","09/23/2015","09/23/2015","sd","0:41:53","1166","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6842","Smallville","N/A","Conspiracy","2010","9","14","TV-14","Bernard Chisholm, a doctor who died and
was brought back to life by the
Kandorians so they can experiment on
him, escapes and kidnaps some Kandorians
in order to prove aliens have invaded
Earth. Bernard tries to get Lois to
write a story validating his claim, but
when Lois refuses, he kidnaps her too.
In an effort to save his people, Zod
poses as a reporter from the Daily
Planet and uncovers Bernard’s secret
lab. Clark arrives at the lab just in
time to see Zod get shot.","7.3","The CW","2010-02-26","Turi Meyer","Al Septien - Turi Meyer","0:41:50","09/23/2015","09/23/2015","sd","0:41:50","1168","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6843","Smallville","N/A","Escape","2010","9","15","TV-14","Clark and Lois head out of town for a
quiet romantic getaway, but their plans
are thwarted when they run into Chloe
and Oliver at their Bed & Breakfast Inn.
The couples' awkward moment is
interrupted by the arrival of the Silver
Banshee, who sets her sights on Clark
and Oliver.  Meanwhile, Tess faces off
with Zod with a surprising result.","6.9","The CW","2010-04-02","Kevin Fair","Genevieve Sparling","0:41:41","09/23/2015","09/23/2015","sd","0:41:41","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6844","Smallville","N/A","Checkmate","2010","9","16","TV-14","Tess creates an elaborate hoax in order
to kidnap Green Arrow, and delivers him
to Amanda Waller, who tells him that
that the government is recruiting him to
serve his country.  However, Green Arrow
escapes before they can reveal his
identity.  After Oliver brings Clark and
Chloe up to speed, the three investigate
and Clark is surprised to find John
Jones investigating Oliver's kidnapping
too. Clark senses that John is keeping
information from him.  Oliver and Clark
are shocked when Tess reveals that
Amanda is after something called
""Watchtower.""  Waller threatens to kill
Chloe unless Clark gives her the names
and locations of the rest of the Justice
League.","7.3","The CW","2010-04-09","Tim Scanlan","John Chisholm","0:41:44","09/23/2015","09/23/2015","sd","0:41:44","1172","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6845","Smallville","N/A","Upgrade","2010","9","17","TV-14","Zod continues to pose as ""The Blur"" and
asks Lois to investigate one of Tess'
secret labs.  An explosion rocks the
lab, and Lois is rescued by John Corben
who was a subject of multiple
experiments.  While investigating the
explosion, Clark is exposed to red
kryptonite.  And infected Clark takes
Zod to the Fortress.  Tess turns to
Chloe for help and they send in Corben
to stop Clark from revealing all his
secrets.","7.3","The CW","2010-04-16","Michael Rohl","Drew Landis - Julia Swift","0:41:34","09/23/2015","09/23/2015","sd","0:41:34","1177","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6846","Smallville","N/A","Charade","2010","9","18","TV-14","Lois investigates the early prison
release of ex-District Attorney Raymond
Sacks but he threatens her with a gun
when confronted. The Blur saves her, but
is captured on film by a delivery guy
who plans to sell the photo to Sacks.
Lois and Clark each attempt to thwart
the delivery of the photo and run into
Maxwell Lord, a wealthy tycoon and
Checkmate operative, who is trying to
learn The Blur's identity to eliminate
him. Meanwhile, Chloe discovers Zod's
secret.","7.2","The CW","2010-04-23","Brian Peterson","Holly Henderson - Don Whitehead","0:41:42","09/23/2015","09/23/2015","sd","0:41:42","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6847","Smallville","N/A","Sacrifice","2010","9","19","TV-14","Tess breaks into Watchtower, triggering
an elaborate security system that Chloe
installed, ultimately trapping the two
women inside.  Clark realizes Zod has
given his soldiers super powers.","7.2","The CW","2010-04-30","Kevin Fair","Bryan Q. Miller - Justin Hartley -
Walter Wong","0:41:47","09/23/2015","09/23/2015","sd","0:41:47","1172","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6848","Smallville","N/A","Hostage","2010","9","20","TV-14","Much to Clark's surprise, Martha Kent
returns to Smallville with her new
boyfriend, Perry White in tow. Lois and
Perry realize they are both working on
the same story about the Red Queen, and
decide to team up, which ultimately puts
them in serious danger. Chloe helps
Clark search for the Book of Rao, which
they believe contains information on how
to stop Zod and his army.","7.5","The CW","2010-05-07","Glen Winter","Jordan Hawley - Anne Coffel Saunders","0:41:54","09/23/2015","09/23/2015","sd","0:41:54","1170","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6849","Smallville","N/A","Salvation","2010","9","21","TV-14","When Zod and the Kandorians launch their
brutal attack on Earth, Chloe calls in
some old friends to join the fight
against the aliens.  Clark and Zod face
off in an epic battle for the control of
Earth.","8.2","The CW","2010-05-14","Greg Beeman","Al Septien - Turi Meyer","0:41:38","09/23/2015","09/23/2015","sd","0:41:38","1171","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6851","Smallville","N/A","Lazarus","2010","10","1","TV-14","Lois finds Clark's lifeless body and
removes the blue kryptonite enabling him
to heal himself. However, Lois sneaks
away before Clark fully awakens in order
to protect his secret. Meanwhile, Chloe
is desperate to find Oliver, so she
turns to an unlikely source for answers.
Jonathan returns to the Kent Farm with a
message for Clark, and Tess awakens in a
LuthorCorp lab.","7.7","The CW","2010-09-24","Kevin Fair","Holly Henderson - Don Whitehead","0:54:03","09/23/2015","09/23/2015","sd","0:54:03","975","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6852","Smallville","N/A","Shield","2010","10","2","TV-14","After Lois departs for Egypt, the Daily
Planet hires a new reporter by the name
of Cat Grant to take her place.  An
assassin named Deadshot takes aim at Cat
but Clark learns the man has a dangerous
hidden agenda that involves The Blur.
Meanwhile, Carter Hall turns up in Egypt
to keep an eye on Lois and he tells Lois
about his wife Shayera.","7.2","The CW","2010-10-01","Glen Winter","Jordan Hawley","0:41:34","09/23/2015","09/23/2015","sd","0:41:34","1176","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6853","Smallville","N/A","Supergirl","2010","10","3","TV-14","Clark is stunned when Kara returns to
Earth and tells him Jor El sent her to
stop the dark force that is coming
because he doesn’t believe Clark can
handle it. Meanwhile, Lois confronts
Gordon Godfrey, a shock jock radio DJ
who has been crusading against heroes,
after he threatens the Green Arrow.
However, after Godfrey is possessed by
the dark force, he takes Lois hostage
and Clark and Kara have to come to her
rescue.","7.4","The CW","2010-10-08","Mairzee Almas","Anne Cofell","0:41:21","09/23/2015","09/23/2015","sd","0:41:21","1181","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6854","Smallville","N/A","Homecoming","2010","10","4","TV-14","In an attempt to cheer up Clark, Lois
convinces him to attend their five-year
high school reunion. A visit back to the
home of the Crows has Clark remembering
old times with Lana and Chloe, while
Lois is furious that no one remembers
her five days as a student. Brainiac 5.0
uses his Legion ring to visit from the
future and takes Clark through his past,
present and future. He shows Clark what
really happened the night Jonathan died,
Oliver’s current pain and Clark’s future
at the Daily Planet with Lois and his
role as Earth’s favorite red and blue
superhero.","8.1","The CW","2010-10-15","Jeannot Szwarc","Brian Peterson - Kelly Souders","0:41:31","09/23/2015","09/23/2015","sd","0:41:31","1178","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6855","Smallville","N/A","Isis","2010","10","5","TV-14","Lois decides to tell Clark she knows
he’s The Blur, but she accidentally
activates an ancient artifact that
transforms her into the Goddess Isis,
complete with superpowers of her own.
Oliver and Clark reluctantly decide to
ask Tess for help with Lois.  Meanwhile,
after Cat Grant witnesses Lois as Isis
using her superpowers, she decides Lois
is the Blur and sets out to prove it.","7.9","The CW","2010-10-22","James Marshall","Genevieve Sparling","0:41:28","09/23/2015","09/23/2015","sd","0:41:28","1183","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6856","Smallville","N/A","Harvest","2010","10","6","TV-14","Clark is concerned about Lois’ safety so
he diverts her away from covering the
Vigilante Registrations Act by
suggesting she cover another story.
After he comes clean with her, an angry
Lois tells him that she can take care of
herself, but when a flat tire strands
their car in the middle of nowhere,
their plans take a turn for the worse
and Lois ends up in serious danger.
Meanwhile, Tess searches for a cure for
Alexander, who is rapidly aging.","7.3","The CW","2010-10-29","Turi Meyer","Turi Meyer - Al Septien","0:41:47","09/23/2015","09/23/2015","sd","0:41:47","1171","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6857","Smallville","N/A","Ambush","2010","10","7","TV-14","The General and Lucy Lane decide to drop
in on Lois and Clark for a surprise
Thanksgiving dinner. Clark and the
General get off to a rocky start after
Lois’ father bashes the superheroes and
tells Clark he is trying to pass a
vigilante registration law. Meanwhile,
in an effort to stop the vigilante
registration act from being passed, Rick
Flagg lies to Lucy in order to lure
Clark away from the farm long enough for
him to assassinate the General. Lois is
torn between making her father proud and
her love for Clark.","7.4","The CW","2010-11-05","Christopher Petry","Don Whitehead - Holly Henderson","0:41:42","09/23/2015","09/23/2015","sd","0:41:42","1175","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6858","Smallville","N/A","Abandoned","2010","10","8","TV-14","Lois finds a video made for her by her
mother, Ella Lane, before she died.
After watching the tape, Lois makes a
drastic decision about her relationship
with Clark that takes her to the
Fortress, where she comes face to face
with Jor-El and Lara.","7.2","The CW","2010-11-12","Kevin G. Fair","Andrew Landis - Julia Swift","0:41:46","09/23/2015","09/23/2015","sd","0:41:46","1173","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6859","Smallville","N/A","Patriot","2010","10","9","TV-14","In an effort to protect the rest of the
team, Oliver  decides to register for
the Vigilante Registration Act to see
what the government plans to do with the
new law. As he suspected, it was a trap
to lure superheroes to an undisclosed
location where he is confined to a jail
and subjected to a battery of brutal
tests under the supervision of Col.
Slade. Aquaman  and his new wife Mera
team up with Clark to free Oliver. Lois
is frustrated when Clark continues to
push aside her offers to help the team
and sets out to prove she can play with
the big boys.","7.5","The CW","2010-11-19","Tom Welling","John Chisolm","0:41:39","09/23/2015","09/23/2015","sd","0:41:39","1175","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6860","Smallville","N/A","Luthor","2010","10","10","TV-14","Tess acquires a Kryptonian box that once
belonged to Lionel Luthor. When Clark
accidentally activates the box, he’s
transported to a parallel universe where
Lionel found Clark in the cornfields
instead of the Kents. In this universe,
Clark Luthor is a murderer and Lois is
engaged to Oliver and both of them hate
Clark. Clark must be careful not to tip
off Lionel that he’s not his son while
trying to figure out how to get back to
Earth where the monster Clark Luthor was
transported in his place.","7.5","The CW","2010-12-03","Kelly Souders","Bryan Q. Miller","0:41:41","09/23/2015","09/23/2015","sd","0:41:41","1173","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6861","Smallville","N/A","Icarus","2010","10","11","TV-14","The VRA is in full effect and things
take an unfortunate turn of events after
the Green Arrow tries to stop a mugging
but is attacked by citizens for being a
super hero. Clark discovers that the
civilians who attacked Oliver were all
marked with a darkness tattoo. Carter
Hall and Star Girl return to help Clark
deal with Slade’s re-emergence after he
kidnaps Lois.","7.4","The CW","2010-12-10","Mairzee Almas","Genevieve Sparling","0:41:44","09/23/2015","09/23/2015","sd","0:41:44","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6862","Smallville","N/A","Collateral","2011","10","12","TV-14","Clark, Oliver, Lois and Dinah are
released by the VRA after being captured
at Hawkman's funeral, but each of them
have flashbacks of Chloe holding them
against their will. When Chloe returns,
Dinah warns the others that Chloe may
now be a traitor. Oliver dismisses her
concerns, but Clark is unsure if he can
trust Chloe after she disappeared
without an explanation.","7.4","The CW","2011-02-04","Morgan Beggs","Jordan Hawley","0:41:34","09/23/2015","09/23/2015","sd","0:41:34","1177","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6863","Smallville","N/A","Beacon","2011","10","13","TV-14","Clark is surprised to see Martha on the
news speaking at a pro-vigilante rally.
However, surprise quickly turns to
horror when he and Lois watch as Martha
gets shot on national television.
Meanwhile, Lionel reveals himself to the
world and reclaims LuthorCorp from Tess
and Oliver. Lois and Chloe decide to
cheer Clark up by showing him videos
from thousands of vigilante supporters
professing their support for The Blur.","7.4","The CW","2011-02-11","Michael Rohl","Holly Henderson - Don Whitehead","0:41:43","09/23/2015","09/23/2015","sd","0:41:43","1173","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6864","Smallville","N/A","Masquerade","2011","10","14","TV-14","Chloe and Oliver are mistaken for FBI
agents investigating Desaad's recent
string of murders and the pair are
kidnapped by Desaad's minions.  Desaad
tries to infect Chloe with the darkness.
Meanwhile, Lois tells Clark he needs to
be more careful with his identity and
suggests a disguise.","7.5","The CW","2011-02-18","Tim Scanlan","Bryan Q. Miller","0:41:32","09/23/2015","09/23/2015","sd","0:41:32","1178","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6865","Smallville","N/A","Fortune","2011","10","15","TV-14","After Zatanna sends a magically spiked
bottle of champagne to Clark and Lois
for their bachelor/bachlorette parties,
the gang blacks out after the toast,
only to wake up the next morning and
realize they can't remember anything
about the night before.","7.5","The CW","2011-02-25","Christopher Petry","Anne Cofell","0:41:35","09/23/2015","09/23/2015","sd","0:41:35","1181","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6866","Smallville","N/A","Scion","2011","10","16","TV-14","Lionel and Tess go head to head in a
battle for the Luthor name. Clark and
Lois are stunned by Tess’ latest present
to them.","7.3","The CW","2011-03-04","Al Septien","Al Septien - Turi Meyer","0:41:41","09/23/2015","09/23/2015","sd","0:41:41","1177","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6867","Smallville","N/A","Kent","2011","10","17","TV-14","Clark is shocked to find a mirror box in
the barn. Clark Luthor surprises him and
sends Clark Kent back to the alternate
reality where Clark runs into a very
angry Jonathan Kent. Meanwhile, back in
our reality, Clark Luthor visits Tess
and tells her that if she doesn’t side
with him he’ll kill her. Lois asks Emil
to help her bring Clark back.","7.4","The CW","2011-04-15","Jeannot Szwarc","Genevieve Sparling","0:41:53","09/23/2015","09/23/2015","sd","0:41:53","1168","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6868","Smallville","N/A","Booster","2011","10","18","TV-14","After everything that happened with the
VRA, Lois  tells Clark it’s best to make
“Clark Kent” forgettable and awkward so
people don’t suspect he’s The Blur.
However, the two are stunned when a
fame-hungry superhero from the future,
Booster Gold, sweeps into town and
begins making saves and posing for press
ops, completely winning over the city of
Metropolis.  Booster begins his campaign
to take The Blur’s place as the “World’s
Greatest Superhero” and tries to charm
Lois into writing a story about him, but
she’s not having his antics and begins
her own campaign for The Blur.  During
one of Booster’s saves, an alien weapon
in the form of a scarab falls from a
truck and fuses itself to a boy named
Jaime Reyes, turning him into the Blue
Beetle.  Unfortunately, Jaime is unable
to control the suit and Blue Beetle
starts attacking Metropolis.","7.5","The CW","2011-04-22","Tom Welling","Geoff Johns","0:41:33","09/23/2015","09/23/2015","sd","0:41:33","1181","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6869","Smallville","N/A","Dominion","2011","10","19","TV-14","Tess (Cassidy Freeman) learns that
General Slade was found unconscious on a
street corner, proof that someone has
gained access to the Phantom Zone’s
escape portal and sent him back.  Clark
decides to return to the exiled land to
make sure other phantoms are not fleeing
and is furious when Oliver tricks Clark
into taking him along.  With Clark’s
powers gone, the two are immediately
captured by the Zoners who take them to
their new leader, Zod, who is thirsting
for revenge on Clark for banishing him
to this Kryptonian jail.  Meanwhile,
Lois learns Clark trusted Tess with a
secret, but didn’t tell Lois.","7.3","The CW","2011-04-29","Justin Hartley","John Chisholm","0:41:42","09/23/2015","09/23/2015","sd","0:41:42","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6870","Smallville","N/A","Prophecy","2011","10","20","TV-14","Clark takes Lois to the Fortress to get
Jor-El’s blessing for their marriage.
Jor-El bestows a unique wedding gift on
the couple – he gives Lois Clark’s super
powers so she can see what it’s like to
be him for a day. Unfortunately, the
Toyman has returned to Metropolis, so
Lois must go up against the notorious
villain instead of Clark. Meanwhile,
Oliver searches for the Bow of Orion,
which he believes will remove the Omega
symbol from his skull, and runs into
Kara, who is also on a mission to stop
Darkseid.","7.2","The CW","2011-05-06","Michael Rohl","Bryan Miller - Anne Cofell Saunders","0:41:46","09/23/2015","09/23/2015","sd","0:41:46","1171","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6871","Smallville","N/A","Finale","2011","10","21","TV-14","The story of Clark Kent culminates in
this epic two-hour series finale as
Clark takes the last step to becoming
the Man of Steel. With surprise guest
appearances, nods to the first few
seasons of the series and Michael
Rosenbaum’s return as Lex Luthor, this
final episode wraps up a decade-long
story following one man’s journey to
becoming the world’s greatest superhero.","8.4","The CW","2011-05-13","Kevin Fair - Greg Beeman","Al Septien - Turi Meyer - Brian Peterson","1:23:27","09/23/2015","09/23/2015","sd","1:23:27","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6775","Spooks","N/A","Episode 1","2002","1","1","TV-MA","An abortion doctor is executed by an
American pro-life terrorist; Mary Kane.
An informant reveals that this is just
the tip of the iceberg as Mary has 20
more bombs and plans on using them. To
make matters worse she has started
training more pro-life groups, within
the UK.","7.6","BBC One","2002-05-13","Bharat Nalluri","David Wolstencroft","0:59:17","09/23/2015","09/23/2015","sd","0:59:17","1642","640","352","1.85","6","ac3","mpeg4","avi","PAL","N/A","N/A"
