"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","IMDB Id","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Video Resolution","Bitrate","Width","Height","Aspect Ratio","Audio Channels","Audio Codec","Video Codec","Container","Video FrameRate"
"2561","The Shawshank Redemption","Shawshank Redemption","Castle Rock Entertainment","R","1994","8.2","Framed in the 1940s for the double
murder of his wife and her lover,
upstanding banker Andy Dufresne begins a
new life at the Shawshank prison, where
he puts his accounting skills to work
for an amoral warden. During his long
stretch in prison, Dufresne comes to be
admired by the other inmates --
including an older prisoner named Red --
for his integrity and unquenchable sense
of hope.","Drama - Crime","N/A","N/A","Fear can hold you prisoner. Hope can set
you free.","1994-09-14","Stephen King - Frank Darabont","USA","2:16:24","Frank Darabont","Tim Robbins - Morgan Freeman - Bob
Gunton - William Sadler - Clancy Brown -
Gil Bellows - Mark Rolston - James
Whitmore - Jeffrey DeMunn - Larry
Brandenburg - Neil Giuntoli - Brian
Libby - David Proval - Joseph Ragno -
Jude Ciccolella - Paul McCrane - Renee
Blaine - Scott Mann - John Horton -
Gordon Greene - Alfonso Freeman - V.J.
Foster - Frank Medrano - Mack Miles -
Gary Lee Davis - Neil Summers - Ned
Bellamy - Brian Delate - Don McManus -
Dorothy Silver - Dion Anderson - Robert
Haley - Bill Bolender - John R. Woodward
- Rohn Thomas - Brian Brophy - James
Babson - Fred Culbertson - Alonzo F.
Jones - Sergio Kato","edb://278","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","722","480","256","1.85","2","mp3","mpeg4","avi","PAL"
"2239","Sherlock Holmes","N/A","Village Roadshow Pictures","PG-13","2009","6.9","Eccentric consulting detective Sherlock
Holmes and Doctor John Watson battle to
bring down a new nemesis and unravel a
deadly plot that could destroy England.","Adventure - Drama - Action - Comedy -
Thriller - Crime - Mystery","N/A","N/A","Nothing escapes him.","2009-12-25","Anthony Peckham - Simon Kinberg -
Michael Robert Johnson","Germany - United Kingdom - USA","2:08:24","Guy Ritchie","Robert Downey Jr. - Jude Law - Rachel
McAdams - Mark Strong - Eddie Marsan -
Robert Maillet - Geraldine James - Kelly
Reilly - William Houston - Hans Matheson
- James Fox - William Hope - Clive
Russell - Oran Gurel - David Garrick -
Kylie Hutchinson - Andrew Brooke - Tom
Watt - John Kearney - Sebastian Abineri
- Jonathan Gabriel Robbins - James A.
Stephens - Terry Taplin - Bronagh
Gallagher - Ed Tolputt - Joe Egan -
Jefferson Hall - Miles Jupp - Marn
Davies - Andrew Greenough - Ned Dennehy
- Martin Ewens - Amanda Grace Johnson -
James Greene - David Emmings - Ben
Cartwright - Chris Sunley - Michael Jenn
- Timothy O'Hara - Guy Williams - Peter
Miles - Jonathan Bridge - Sam Creed -
Radu Andrei Cucu - James Currie - Jason
Daly - Paul J. Dove - Neil Findlater -
Kas Graham - Thomas Kadman - Brendan
McCoy - Matthew Radway - Robert Stone -
John Warman","edb://10528","","","0","","N/A","01/04/2016","01/04/2016","eng","English DTS 5.1 @ 1.5 Mbps","eng - rum - dut - fin - fre - spa - por
- pol - cze","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A","ass - ass - ass - ass - ass - ass - ass
- ass - ass","720","7294","1280","720","1.78","6","dca","h264","mkv","24p"
"2650","Sherlock Holmes: A Game of Shadows","N/A","Village Roadshow Pictures","PG-13","2011","6.9","There is a new criminal mastermind at
large--Professor Moriarty--and not only
is he Holmes’ intellectual equal, but
his capacity for evil and lack of
conscience may give him an advantage
over the  detective.","Adventure - Action - Crime - Mystery","N/A","N/A","The Game is Afoot.","2011-12-16","Arthur Conan Doyle - Kieran Mulroney -
Michele Mulroney","USA","2:08:44","Guy Ritchie","Robert Downey Jr. - Jude Law - Jared
Harris - Noomi Rapace - Kelly Reilly -
Geraldine James - Eddie Marsan - Stephen
Fry - William Houston - Affif Ben Badra
- Paul Anderson - Wolf Kahler - Iain
Mitchell - Jack Laskey - Patricia Slater
- Karima Adebibe - Richard Cunningham -
Marcus Shakesheff - Mark Sheals - George
Taylor - Rachel McAdams - Thierry Neuvic
- Laurentiu Possa","edb://58574","","thumb","0","","N/A","01/19/2016","01/19/2016","N/A","holmes","","","","sd","1456","640","272","2.35","6","ac3","mpeg4","avi","24p"
"2560","The Shining","Shining","Hawk Films","R","1980","7.8","Jack Torrance accepts a caretaker job at
the Overlook Hotel, where he, along with
his wife Wendy and their son Danny, must
live isolated from the rest of the world
for the winter. But they aren't prepared
for the madness that lurks within.","Horror - Thriller","N/A","N/A","A masterpiece of modern horror.","1980-05-22","Stanley Kubrick - Diane Johnson","United Kingdom","2:23:46","Stanley Kubrick","Jack Nicholson - Shelley Duvall - Danny
Lloyd - Scatman Crothers - Barry Nelson
- Philip Stone - Joe Turkel - Anne
Jackson - Tony Burton - Barry Dennen -
Lia Beldam - Billie Gibson","edb://694","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","681","512","384","1.33","2","mp3","mpeg4","avi","24p"
"1298","Shooter","N/A","Paramount Pictures","R","2007","6.8","A marksman living in exile is coaxed
back into action after learning of a
plot to kill the president. Ultimately
double-crossed and framed for the
attempt, he goes on the run to track the
real killer and find out who exactly set
him up, and why.","Action - Drama - Mystery - Thriller -
Crime","N/A","N/A","Yesterday was about honor. Today is
about justice.","2007-03-22","Jonathan Lemkin","USA","2:05:43","Antoine Fuqua","Mark Wahlberg - Michael Peña - Adam S.
Gottbetter - Danny Glover - Kate Mara -
Elias Koteas - Rhona Mitra - Jonathan
Walker - Louis Ferreira - Tate Donovan -
Rade Serbedzija - Alan C. Peterson - Ned
Beatty - Lane Garrison - Zak Santiago -
Michael-Ann Connor - Roberto Lombardi","edb://7485","","","0","","N/A","11/22/2015","01/04/2016","eng - eng","AC3 5.1 @ 640 Kbps - Commentary AAC 2.0
@ (Q=0.3)","eng - hun","N/A - N/A","srt - srt","720","7847","1280","534","2.35","6","ac3","h264","mkv","24p"
"2237","Shrek","N/A","DreamWorks SKG","PG","2001","7.0","It ain't easy bein' green -- especially
if you're a likable (albeit smelly) ogre
named Shrek. On a mission to retrieve a
gorgeous princess from the clutches of a
fire-breathing dragon, Shrek teams up
with an unlikely compatriot -- a
wisecracking donkey.","Family - Fantasy - Adventure - Animation
- Comedy","N/A","N/A","The greatest fairy tale never told.","2001-05-16","Ted Elliott - Terry Rossio - Joe
Stillman - Roger S.H. Schulman","USA","1:30:08","Andrew Adamson - Vicky Jenson","Mike Myers - Eddie Murphy - Cameron Diaz
- John Lithgow - Vincent Cassel - Peter
Dennis - Clive Pearse - Jim Cummings -
Bobby Block - Chris Miller - Cody
Cameron - Kathleen Freeman - Conrad
Vernon","edb://808","","","0","","N/A","01/04/2016","01/04/2016","eng","N/A","eng - hrv - dut - fre - hun - rum - spa
- swe","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A","srt - srt - srt - srt - srt - srt - srt
- srt","720","6131","1280","720","1.78","6","ac3","h264","mkv","24p"
"2236","Shrek 2","N/A","DreamWorks SKG","PG","2004","6.4","Shrek, Fiona and Donkey set off to Far,
Far Away to meet Fiona's mother and
father. But not everyone is happy. Shrek
and the King find it hard to get along,
and there's tension in the marriage. The
fairy godmother discovers that Shrek has
married Fiona instead of her Son Prince
Charming and sets about destroying their
marriage.","Family - Fantasy - Adventure - Animation
- Comedy","N/A","N/A","Once upon another time...","2004-05-18","Andrew Adamson - Joe Stillman - J. David
Stem - David N. Weiss","USA","1:32:23","Andrew Adamson - Kelly Asbury - Conrad
Vernon","Mike Myers - Eddie Murphy - Cameron Diaz
- Julie Andrews - Antonio Banderas -
John Cleese - Rupert Everett - Jennifer
Saunders - Cody Cameron - Conrad Vernon
- Christopher Knights","edb://809","","","0","","N/A","01/04/2016","01/04/2016","eng","N/A","eng - hrv - dut - fre - rum - spa - swe","N/A - N/A - N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - srt - srt","720","7440","1280","720","1.78","6","ac3","h264","mkv","24p"
"2235","Shrek Forever After","N/A","DreamWorks Animation","PG","2010","5.9","A bored and domesticated Shrek pacts
with deal-maker Rumpelstiltskin to get
back to feeling like a real ogre again,
but when he's duped and sent to a
twisted version of Far Far Away—where
Rumpelstiltskin is king, ogres are
hunted, and he and Fiona have never
met—he sets out to restore his world and
reclaim his true love.","Comedy - Adventure - Fantasy - Animation
- Family","N/A","N/A","It ain't Ogre... Til it's Ogre","2010-05-16","William Steig - Josh Klausner - Darren
Lemke","USA","1:33:10","Mike Mitchell","Mike Myers - Eddie Murphy - Cameron Diaz
- Antonio Banderas - Julie Andrews - Jon
Hamm - John Cleese - Craig Robinson -
Walt Dohrn - Jane Lynch - Lake Bell -
Kathy Griffin - Mary Kay Place - Kristen
Schaal - Meredith Vieira","edb://10192","","","0","","N/A","01/04/2016","01/04/2016","eng","English AC3","eng","English","srt","720","4057","1280","544","2.35","6","ac3","h264","mkv","24p"
"2234","Shrek the Halls","N/A","DreamWorks Animation","PG","2007","5.6","The Christmas tree isn't the only thing
green in this new holiday classic. Shrek
is back and trying to get into the
spirit of the season. After promising
Fiona and the kids a Christmas they'll
remember, he is forced to take a crash
course in the holiday. But just when he
thinks he has everything for their quiet
family Christmas just right, there is a
knock at the door.","Adventure - Animation - Comedy - Fantasy
- Family","N/A","N/A","N/A","2007-11-28","Gary Trousdale - Sean Bishop - Theresa
Cullen - Bill Riling - William Steig","USA","0:28:01","Gary Trousdale","Mike Myers - Eddie Murphy - Cameron Diaz
- Antonio Banderas - Cody Cameron -
Susan Fitzer - Christopher Knights -
Gary Trousdale - Conrad Vernon - Aron
Warner - Marissa Jaret Winokur - Miles
Christopher Bakshi - Nina Zoe Bakshi -
Dante James Hauser","edb://13394","","","0","","N/A","01/04/2016","01/04/2016","eng","N/A","eng - fre - spa - eng - eng","N/A - N/A - N/A - N/A - N/A","vobsub - vobsub - vobsub - srt - srt","480","1610","720","478","1.78","6","ac3","h264","mkv","24p"
"2233","Shrek the Third","N/A","DreamWorks Animation","PG","2007","5.8","Shrek and Co, return for more
adventures. The King of Far Far Away has
died and Shrek and Fiona are to become
King &amp; Queen. Shrek however wants to
return to his cozy swamp and live in
peace and quiet. So when he finds out
their is another heir to the throne,
they set of to bring him back to rule
the kingdom. Meanwhile, Prince Charming
enlists the fairy tale baddies to steal
the throne away.","Fantasy - Adventure - Animation - Comedy
- Family","N/A","N/A","Who's ready for Thirds?","2007-05-17","Jeffrey Price - Peter S. Seaman - Jon
Zack","USA","1:32:42","Chris Miller - Raman Hui","Mike Myers - Eddie Murphy - Cameron Diaz
- Julie Andrews - Antonio Banderas -
John Cleese - Rupert Everett - Eric Idle
- Amy Sedaris - Justin Timberlake","edb://810","","","0","","N/A","01/04/2016","01/19/2016","eng","DTS 5.1","eng - bul - chi - cze - dan - dut - fin
- fre - ger - gre - ita - nor - pol -
por - rum - spa - swe - tur","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A - BR
- N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - srt - srt
- srt - srt - srt - srt - srt - srt -
srt - srt - srt - srt - srt","720","6746","1280","720","1.78","6","dca","h264","mkv","24p"
"2648","Sicko","N/A","The Weinstein Company","PG-13","2007","6.9","Sicko is a Michael Moore documentary
about the corrupt health care system in
The United States who's main goal is to
make profit even if it means losing
peoples lives. ""The more people you deny
health insurance the more money we make""
is the business model for health care
providers in America.","Documentary","N/A","N/A","This might hurt a little.","2007-05-18","Michael Moore","USA","2:03:12","Michael Moore","Michael Moore - George W. Bush - Bill
Clinton - Hillary Clinton - Billy
Crystal","edb://2359","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","796","572","312","1.85","2","mp3","mpeg4","avi","24p"
"2647","Sky High","N/A","Walt Disney Pictures","PG","2005","5.7","Set in a world where superheroes are
commonly known and accepted, young Will
Stronghold, the son of the Commander and
Jetstream, tries to find a balance
between being a normal teenager and an
extraordinary being.","Adventure - Comedy - Family","N/A","N/A","Saving The World... One Homework
Assignment At A Time.","2005-07-29","Bob Schooley - Mark McCorkle - Paul
Hernandez","USA","1:39:29","Mike Mitchell","Michael Angarano - Kurt Russell - Kelly
Preston - Danielle Panabaker - Kevin
Heffernan - Dee Jay Daniels - Kelly Vitz
- Mary Elizabeth Winstead - Lynda Carter
- Bruce Campbell - Steven Strait -
Cloris Leachman - Jim Rash - Dave Foley
- Kevin McDonald - Tom Kenny - Patrick
Warburton","edb://11459","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","985","656","272","2.35","2","mp3","mpeg4","avi","24p"
"2232","Sleuth","N/A","Palomar Pictures","N/A","1972","6.9","The mystery stage play by Anthony
Shaffer was adapted by the author into
this stylish film from director Joseph
L. Manciewicz. Laurence Olivier stars as
Andrew Wyke, a best-selling author of
detective fiction living in a grand 16th
century mansion. Andrew is visited by
Milo Tindle (Michael Caine), owner of a
hair salon chain, and reveals to his
guest that he's aware of Milo's affair
with his wife Marguerite. Rather than
being vengeful, however, Andrew
professes he's glad to be rid of his
troublesome spouse. To avoid paying
heavy alimony, Andrew suggests that Milo
disguise himself as a clown and steal
his wife's expensive jewelry. That way
Marguerite and Milo can obtain financial
security while Andrew claims the loss on
his insurance and all walk away rich.
Andrew's plan is a devious one, however,
designed to toy with his wife's lover,
and a series of deceptions and counter-
deceptions are launched in which nothing
is as it seems.","Thriller - Mystery","N/A","N/A","If it was murder, where's the body?","1972-12-10","Anthony Shaffer","United Kingdom","2:18:15","Joseph L. Mankiewicz","Laurence Olivier - Michael Caine - Alec
Cawthorne - John Matthews - Eve Channing
- Teddy Martin","edb://993","","","0","","N/A","01/04/2016","01/04/2016","N/A","N/A","","","","sd","711","544","288","1.85","2","mp3","mpeg4","avi","24p"
"2644","Snow White and the Huntsman","N/A","Universal Pictures","PG-13","2012","5.6","After the Evil Queen marries the King,
she performs a violent coup in which the
King is murdered and his daughter, Snow
White, is taken captive. Almost a decade
later, a grown Snow White is still in
the clutches of the Queen. In order to
obtain immortality, The Evil Queen needs
the heart of Snow White. After Snow
escapes the castle, the Queen sends the
Huntsman to find her in the Dark Forest.","Adventure - Fantasy - Drama","N/A","N/A","The Fairytale is Over","2012-06-01","Evan Daugherty - John Lee Hancock -
Hossein Amini","USA","2:11:33","Rupert Sanders","Kristen Stewart - Charlize Theron -
Chris Hemsworth - Sam Claflin - Ian
McShane - Ray Winstone - Nick Frost -
Toby Jones - Eddie Marsan - Bob Hoskins
- Sam Spruell - Johnny Harris - Brian
Gleeson - Vincent Regan - Noah Huntley -
Liberty Ross - Christopher Obi - Lily
Cole - Rachael Stirling - Hattie Gotobed
- Raffey Cassidy - Xavier Atkins - Izzy
Meikle-Small - Anastasia Hille - Elliot
Reeve - Mark Wingett - Jamie Blackley -
Dave Legeno - Greg Hicks - Peter
Ferdinando - Andrew Hawley - Joey Ansah
- Gregor Truter - Tom Mullion - Darren
Kent","edb://58595","","","0","","N/A","01/19/2016","01/19/2016","N/A","snow white","","","","sd","1353","640","272","2.35","6","ac3","mpeg4","avi","24p"
"2643","Solaris","N/A","Twentieth Century Fox Film Corporation","PG-13","2002","6.0","Upon arrival at the space station
orbiting an ocean world called Solaris a
psychologist discovers that the
commander of an expedition to the planet
has died mysteriously. Other strange
events soon start happening as well,
such as the appearance of old
acquaintances of the crew, including
some who are dead.","Drama - Science Fiction - Mystery -
Romance","N/A","N/A","How far will you go for a second chance?","2002-11-27","Stanisław Lem - Steven Soderbergh","USA","1:38:34","Steven Soderbergh","George Clooney - Natascha McElhone -
Viola Davis - Jeremy Davies - Ulrich
Tukur - Michael Ensign - John Cho -
Morgan Rusler - Shane Skelton - Donna
Kimball - Elpidia Carrillo - Kent
Faulcon - Lauren Cohn","edb://2103","","","0","","N/A","01/19/2016","01/19/2016","eng","English (5.1)","","","","sd","993","720","304","2.35","6","aac","h264","mkv","24p"
"2231","Soylent Green","N/A","Metro-Goldwyn-Mayer (MGM)","PG","1973","6.5","In an overpopulated futuristic Earth, a
New York police detective finds himself
marked for murder by government agents
when he gets too close to a bizarre
state secret involving the origins of a
revolutionary and needed new foodstuff.","Thriller - Science Fiction - Mystery","N/A","N/A","What is the secret of Soylent Green?","1973-04-19","Stanley R. Greenberg","USA","1:36:48","Richard Fleischer","Charlton Heston - Edward G. Robinson -
Leigh Taylor-Young - Chuck Connors -
Joseph Cotten - Brock Peters - Paula
Kelly - Stephen Young - Mike Henry -
Lincoln Kilpatrick - Roy Jenson -
Leonard Stone - Whit Bissell - Celia
Lovsky - Dick Van Patten - John Dennis -
Robert Ito","edb://12101","","","0","","N/A","01/04/2016","01/04/2016","eng - eng","N/A - Commentary by Charlton Heston and
Leigh Taylor-Young","eng","SDH","srt","720","6094","1280","536","2.35","2","ac3","h264","mkv","24p"
"2230","Space Jam","N/A","Warner Bros. Family Entertainment","PG","1996","6.3","Michael Jordan agrees to help the Looney
Tunes play a basketball game against
alien slavers to determine their
freedom.","Animation - Comedy - Drama - Family -
Fantasy","N/A","N/A","Get ready to jam.","1996-11-15","Leo Benvenuti - Steve Rudnick - Timothy
Harris - Herschel Weingrod","USA","1:27:20","Joe Pytka","Michael Jordan - Wayne Knight - Billy
West - Dee Bradley Baker - Theresa
Randle - Danny DeVito - Brandon Hammond
- Larry Bird - Bill Murray - Charles
Barkley - Patrick Ewing - Tyrone Bogues
- Larry Johnson - Shawn Bradley - Ahmad
Rashad - Del Harris - Vlade Divac -
Cedric Ceballos - Jim Rome - Paul
Westphal - Danny Ainge - Alonzo Mourning
- A.C. Green - Charles Oakley - Derek
Harper - Jeff Malone - Anthony Miller -
Sharone Wright","edb://2300","","","0","","N/A","01/04/2016","01/04/2016","eng - eng","N/A - Commentary","eng - fre - ger - ita - spa - por - dan
- fin - nor - swe","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A","pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs","576","3563","1024","576","1.78","6","ac3","h264","mkv","24p"
"2229","Speed","N/A","20th Century Fox","R","1994","6.4","Los Angeles SWAT cop Jack Traven is up
against bomb expert Howard Payne, who's
after major ransom money. First it's a
rigged elevator in a very tall building.
Then it's a rigged bus--if it slows, it
will blow, bad enough any day, but a
nightmare in LA traffic. And that's
still not the end.","Action - Adventure - Crime - Thriller","N/A","N/A","Get ready for rush hour","1994-06-09","Graham Yost","USA","1:55:53","Jan de Bont","Keanu Reeves - Sandra Bullock - Dennis
Hopper - Jeff Daniels - Joe Morton -
Glenn Plummer - Hawthorne James - Carlos
Carrasco - Beth Grant - Richard Lineback
- Alan Ruck - Jordan Lund","edb://1637","","","0","","N/A","01/04/2016","01/04/2016","eng - eng - eng","DTS 5.1 1.5 Mbps - Commentary1 AAC 2.0
66 kbps - Commentary2 AAC 2.0 63 kbps","eng","N/A","ass","720","8099","1280","544","2.35","6","dca","h264","mkv","24p"
"2642","Speed Racer","N/A","Village Roadshow Pictures","PG","2008","5.7","Speed racer is the tale of a young and
brilliant racing driver. When corruption
in the racing leagues costs his brother
his life, he must team up with the
police and the mysterious Racer X to
bring and end to the corruption and
criminal activities. Inspired by the
cartoon series.","Action","N/A","N/A","Go!","2008-05-09","Tatsuo Yoshida - Andy Wachowski - Lana
Wachowski","Australia - Germany - USA","2:15:00","Lana Wachowski - Andy Wachowski","Emile Hirsch - Christina Ricci - Matthew
Fox - Susan Sarandon - Scott Porter -
John Goodman - Ariel Winter - Nicholas
Elia - Hiroyuki Sanada - Art LaFleur -
Richard Roundtree - Togo Igawa - Nan Yu
- Cosma Shiva Hagen - Roger Allam - Nayo
Wallace - Rain - Moritz Bleibtreu -
Benno Fürmann - Ralph Herforth - Jana
Pallaske - Megan Gay - Yuriri Naka -
Narges Rashidi","edb://7459","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","829","664","280","2.35","2","mp3","mpeg4","avi","24p"
"2559","The Spiderwick Chronicles","Spiderwick Chronicles","Paramount Pictures","PG","2008","6.0","Upon moving into the run-down Spiderwick
Estate with their mother, twin brothers
Jared and Simon Grace, along with their
sister Mallory, find themselves pulled
into an alternate world full of faeries
and other creatures.","Fantasy","N/A","N/A","Their World Is Closer Than You Think.","2008-02-14","Karey Kirkpatrick - David Berenbaum -
John Sayles","USA","1:35:44","Mark Waters","Freddie Highmore - Sarah Bolger - Nick
Nolte - Mary-Louise Parker - David
Strathairn - Martin Short - Andrew
McCarthy - Joan Plowright - Jordy
Benattar - Tod Fennell","edb://8204","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","1024","688","284","2.35","2","mp3","mpeg4","avi","24p"
"2785","Spirited Away","N/A","Walt Disney Pictures","PG","2001","8.1","Spirited Away is an Oscar winning
Japanese animated film about a ten year
old girl who wanders away from her
parents along a path that leads to a
world ruled by strange and unusual
monster-like animals. Her parents have
been changed into pigs along with others
inside a bathhouse full of these
creatures. Will she ever see the world
how it once was?","Fantasy - Adventure - Animation - Family","N/A","N/A","The tunnel led Chihiro to a mysterious
town...","2001-09-30","Hayao Miyazaki","Japan","2:04:36","Hayao Miyazaki","Rumi Hiiragi - Miyu Irino - Mari Natsuki
- Takashi Naitô - Yasuko Sawaguchi -
Tatsuya Gashûin - Yumi Tamai - Yo Oizumi
- Koba Hayashi - Tsunehiko Kamijô -
Takehiko Ono - Ryunosuke Kamiki - Bunta
Sugawara - Daveigh Chase - Suzanne
Pleshette - Jason Marsden - Susan Egan -
David Ogden Stiers - Lauren Holly -
Michael Chiklis - John Ratzenberger -
Tara Strong - Mickie McGowan - Sherry
Lynn - Jack Angel - Mona Marshall - Bob
Bergen - Candi Milo - Rodger Bumpass -
Colleen O'Shaughnessey - Jennifer
Darling - Philip Proctor - Paul Eiding -
Jim Ward","edb://129","","","0","","千と千尋の神隠し","01/19/2016","01/19/2016","N/A - N/A - N/A","Japanese 5.1 - English 5.1 - French 2.0","N/A","N/A","srt","sd","1887","640","360","1.78","6","ac3","mpeg4","avi","24p"
"2639","Spring Breakers","N/A","RabbitBandini Productions","R","2013","4.9","Brit, Candy, Cotty, and Faith have been
best friends since grade school. They
live together in a boring college dorm
and are hungry for adventure. All they
have to do is save enough money for
spring break to get their shot at having
some real fun. A serendipitous encounter
with rapper ""Alien"" promises to provide
the girls with all the thrill and
excitement they could hope for. With the
encouragement of their new friend, it
soon becomes unclear how far the girls
are willing to go to experience a spring
break they will never forget.","Drama - Crime","N/A","N/A","A little sun can bring out your dark
side.","2013-03-15","Harmony Korine","USA","1:34:02","Harmony Korine","James Franco - Selena Gomez - Vanessa
Hudgens - Ashley Benson - Rachel Korine
- Gucci Mane - Heather Morris - Justin
Wheelon - Emma Holzer","tt2101441","","","1","","N/A","01/19/2016","01/19/2016","eng","N/A","","","","1080","1381","1920","796","2.35","2","aac","h264","mp4","24p"
"2638","Spy","N/A","Twentieth Century Fox Film Corporation","R","2015","7.0","A desk-bound CIA analyst volunteers to
go undercover to infiltrate the world of
a deadly arms dealer, and prevent
diabolical global disaster.","Crime - Action - Comedy","N/A","N/A","One of the guys. One of the Spies.","2015-06-05","Paul Feig","USA","2:10:20","Paul Feig","Melissa McCarthy - Jason Statham - Rose
Byrne - Jude Law - Miranda Hart -
Allison Janney - Bobby Cannavale - Peter
Serafinowicz - Morena Baccarin - Katie
Dippold - Nargis Fakhri - Jessica
Chaffin - Jamie Denbo - Björn Gustafsson
- Carlos Ponce - Will Yun Lee - Zach
Woods - Richard Brake - Mitch Silpa -
Steve Bannos - Raad Rawi - 50 Cent -
Attila Árpa - Bálint Adorjáni - Ben
Falcone - Paul Feig","edb://238713","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","N/A","N/A","srt","sd","749","640","272","2.35","2","mp3","mpeg4","avi","24p"
"2228","Spy Game","N/A","Universal Pictures","R","2001","6.4","Veteran spy Nathan Muir is on the verge
of retiring from the CIA when he learns
that his one-time protégé and close
friend, Tom Bishop, is a political
prisoner sentenced to die in Beijing.
Although their friendship has been
marred by bad blood and resentment, Muir
agrees to take on the most dangerous
mission of his career and rescue Bishop.","Action - Crime - Thriller","N/A","N/A","It's not how you play the game. It's how
the game plays you.","2001-11-18","Michael Frost Beckner - David Arata","United Kingdom - USA","2:06:38","Tony Scott","Robert Redford - Brad Pitt - Catherine
McCormack - Stephen Dillane - Larry
Bryggman - Marianne Jean-Baptiste -
Matthew Marsh - Todd Boyce - Michael
Paul Chan - Garrick Hagon - Andrew
Grainger","edb://1535","","","0","","N/A","01/04/2016","01/04/2016","eng","DTS@768Kbps 5.1ch","tur - eng - fre - chi","N/A - N/A - N/A - N/A","srt - vobsub - vobsub - vobsub","720","4939","1280","544","2.35","6","dca","h264","mkv","24p"
